Sentence Number,Token,Label
,a,O
,##cum,O
,##inate,O
,",",O
,pin,O
,##nate,O
,##ly,O
,nerve,O
,##d,O
,.,O
,Flowers,O
,whitish,O
,",",O
,regular,O
,",",O
,,
Sentence 389,CR,B-Taxon
,##US,I-Taxon
,##TA,I-Taxon
,##CE,I-Taxon
,##A,I-Taxon
,.,O
,219,O
,without,O
,definite,O
,locality,O
,",",O
,from,O
,the,O
,collection,O
,of,O
,the,O
,late,O
,Dr,O
,.,O
,B,O
,##lee,O
,##ker,O
,",",O
,and,O
,already,O
,referred,O
,to,O
,in,O
,my,O
,report,O
,on,O
,that,O
,collection,O
,.,O
,53,O
,.,O
,Pi,B-Taxon
,##lum,I-Taxon
,##nus,I-Taxon
,ve,I-Taxon
,##sper,I-Taxon
,##til,I-Taxon
,##io,I-Taxon
,(,O
,F,O
,##ab,O
,##r,O
,),O
,.,O
,Five,O
,specimens,O
,were,O
,collected,O
,on,O
,the,O
,beach,B-Habitat
,at,O
,Tor,B-GeographicalLocation
,##t,I-GeographicalLocation
,Mo,I-GeographicalLocation
,##llo,I-GeographicalLocation
,(,O
,X,O
,o,O
,##s,O
,.,O
,95,O
,",",O
,103,O
,),O
,(,O
,first,O
,collection,O
,),O
,.,O
,Pro,O
,##m,O
,the,O
,second,O
,collection,O
,are,O
,retained,O
,a,O
,female,O
,from,O
,Thursday,B-GeographicalLocation
,-,I-GeographicalLocation
,island,I-GeographicalLocation
,each,O
,(,O
,No,O
,.,O
,107,O
,),O
,",",O
,a,O
,male,O
,from,O
,a,O
,coral,B-Habitat
,-,I-Habitat
,reef,I-Habitat
,at,O
,Clair,B-GeographicalLocation
,##mont,I-GeographicalLocation
,(,O
,No,O
,.,O
,151,O
,),O
,",",O
,a,O
,female,O
,from,O
,West,B-GeographicalLocation
,Island,I-GeographicalLocation
,",",O
,Prince,B-GeographicalLocation
,of,I-GeographicalLocation
,Wales,I-GeographicalLocation
,Channel,I-GeographicalLocation
,(,O
,No,O
,.,O
,149,O
,),O
,",",O
,and,O
,a,O
,small,O
,female,O
,from,O
,Du,B-GeographicalLocation
,##ndas,I-GeographicalLocation
,Straits,I-GeographicalLocation
,",",O
,N,B-GeographicalLocation
,.,I-GeographicalLocation
,W,I-GeographicalLocation
,.,O
,Australia,B-GeographicalLocation
,",",O
,17,O
,##f,O
,##ms,O
,.,O
,(,O
,X,O
,##o,O
,.,O
,101,O
,),O
,.,O
,In,O
,nearly,O
,all,O
,the,O
,hairs,O
,with,O
,which,O
,the,O
,car,O
,##apa,O
,##ce,O
,is,O
,cloth,O
,##ed,O
,are,O
,of,O
,a,O
,c,O
,##iner,O
,##eous,O
,colour,O
,.,O
,Hess,O
,mentions,O
,its,O
,occurrence,O
,at,O
,Sydney,B-GeographicalLocation
,.,O
,It,O
,is,O
,said,O
,h,O
,##y,O
,Mr,O
,.,O
,Has,O
,##well,O
,to,O
,be,O
,common,O
,in,O
,Australia,O
,on,O
,coral,B-Habitat
,-,I-Habitat
,reefs,I-Habitat
,.,O
,A,O
,very,O
,large,O
,series,O
,of,O
,specimens,O
,of,O
,this,O
,widely,O
,distributed,O
,species,O
,is,O
,in,O
,the,O
,Museum,O
,collection,O
,",",O
,from,O
,the,O
,following,O
,localities,O
,—,O
,Mauritius,B-Taxon
,(,O
,Old,O
,Collection,O
,),O
,;,O
,Se,B-Taxon
,##ych,I-Taxon
,##elles,I-Taxon
,(,O
,Dr,O
,.,O
,E,O
,.,O
,P,O
,.,O
,Wright,O
,),O
,",",O
,Java,B-GeographicalLocation
,(,O
,co,O
,##ll,O
,.,O
,Dr,O
,.,O
,B,O
,##lee,O
,##ker,O
,),O
,;,O
,Timor,B-Taxon
,Lau,I-Taxon
,##t,I-Taxon
,(,O
,H,O
,.,O
,0,O
,.,O
,Forbes,O
,),O
,;,O
,N,B-GeographicalLocation
,.,I-GeographicalLocation
,W,I-GeographicalLocation
,.,I-GeographicalLocation
,coast,I-GeographicalLocation
,of,I-GeographicalLocation
,Australia,I-GeographicalLocation
,",",O
,Nico,O
,##l,O
,Hay,O
,(,O
,Mr,O
,.,O
,du,O
,Bo,O
,##ula,O
,##y,O
,),O
,;,O
,Mad,O
,##ji,O
,##ca,O
,-,O
,si,O
,##ma,O
,group,O
,(,O
,S,O
,.,O
,M,O
,.,O
,S,O
,.,O
,',O
,Sam,B-Taxon
,##aran,I-Taxon
,##j,I-Taxon
,',O
,types,O
,of,O
,P,B-Taxon
,.,I-Taxon
,u,I-Taxon
,##rs,I-Taxon
,##ulus,I-Taxon
,),O
,;,O
,Philippine,B-GeographicalLocation
,Islands,I-GeographicalLocation
,",",O
,Si,B-GeographicalLocation
,##qui,I-GeographicalLocation
,##jo,I-GeographicalLocation
,##r,I-GeographicalLocation
,(,O
,C,O
,##umi,O
,##ng,O
,),O
,;,O
,Cumberland,B-GeographicalLocation
,Island,I-GeographicalLocation
,",",O
,Sir,O
,C,O
,.,O
,Hardy,B-GeographicalLocation
,',I-GeographicalLocation
,s,I-GeographicalLocation
,Island,I-GeographicalLocation
,(,O
,J,O
,.,O
,B,O
,.,O
,Ju,O
,##kes,O
,),O
,;,O
,New,B-GeographicalLocation
,Zealand,I-GeographicalLocation
,(,O
,Dr,O
,.,O
,A,O
,.,O
,Sinclair,O
,",",O
,R,O
,.,O
,N,O
,),O
,;,O
,Fiji,B-GeographicalLocation
,Islands,I-GeographicalLocation
,",",O
,Van,B-GeographicalLocation
,##ua,I-GeographicalLocation
,Lev,I-GeographicalLocation
,##u,I-GeographicalLocation
,",",O
,Ba,B-GeographicalLocation
,##u,I-GeographicalLocation
,(,O
,H,O
,.,O
,M,O
,.,O
,S,O
,.,O
,Herald,O
,',O
,),O
,;,O
,Samoa,B-GeographicalLocation
,Islands,I-GeographicalLocation
,",",O
,Up,B-GeographicalLocation
,##ol,I-GeographicalLocation
,##u,I-GeographicalLocation
,",",O
,c,O
,.,O
,(,O
,Rev,O
,.,O
,S,O
,.,O
,J,O
,.,O
,W,O
,##hit,O
,##mee,O
,),O
,;,O
,New,B-GeographicalLocation
,He,I-GeographicalLocation
,##bri,I-GeographicalLocation
,##des,I-GeographicalLocation
,(,O
,J,O
,.,O
,Mac,O
,##gill,O
,##iv,O
,##ray,O
,),O
,;,O
,besides,O
,others,O
,without,O
,definite,O
,or,O
,well,O
,-,O
,authentic,O
,##ated,O
,localities,O
,.,O
,I,O
,have,O
,in,O
,my,O
,report,O
,on,O
,the,O
,late,O
,Dr,O
,.,O
,Block,O
,##er,O
,',O
,s,O
,collection,O
,of,O
,Malaysian,B-Taxon
,C,I-Taxon
,##rust,I-Taxon
,##ace,I-Taxon
,##a,I-Taxon
,given,O
,the,O
,principal,O
,references,O
,to,O
,the,O
,synonym,O
,##a,O
,of,O
,this,O
,species,O
,.,O
,54,O
,.,O
,Pi,B-Taxon
,##lum,I-Taxon
,##nus,I-Taxon
,pu,I-Taxon
,##l,I-Taxon
,##cher,I-Taxon
,.,O
,(,O
,Plate,O
,X,O
,##X,O
,##II,O
,.,O
,fi,O
,##g,O
,.,O
,A,O
,),O
,In,O
,this,O
,species,O
,the,O
,car,O
,##apa,O
,##ce,O
,is,O
,regularly,O
,convex,O
,and,O
,somewhat,O
,or,O
,##bic,O
,##ulate,O
,",",O
,the,O
,ant,O
,##ero,O
,-,O
,lateral,O
,margins,O
,being,O
,as,O
,long,O
,as,O
,the,O
,poster,O
,##olate,O
,##ral,O
,and,O
,regularly,O
,,
Sentence 390,P,O
,##H,O
,##IL,O
,##IP,O
,##PI,O
,##NE,O
,D,B-Taxon
,##IP,I-Taxon
,##TE,I-Taxon
,##RO,I-Taxon
,##CA,I-Taxon
,##RP,I-Taxon
,##AC,I-Taxon
,##EA,I-Taxon
,##E,I-Taxon
,.,O
,235,O
,great,O
,extent,O
,.,O
,Dr,O
,.,O
,W,O
,##hit,O
,##ford,O
,has,O
,shown,O
,that,O
,the,O
,dip,B-Taxon
,##tero,I-Taxon
,##car,I-Taxon
,##ps,I-Taxon
,in,O
,the,O
,Philippines,B-GeographicalLocation
,frequently,O
,form,O
,almost,O
,solid,O
,stands,O
,over,O
,considerable,O
,areas,O
,.,O
,These,O
,stands,O
,are,O
,made,O
,up,O
,of,O
,several,O
,species,O
,.,O
,The,O
,trees,O
,are,O
,usually,O
,of,O
,large,O
,size,O
,",",O
,erect,O
,and,O
,comparatively,O
,free,O
,from,O
,prop,O
,-,O
,roots,O
,;,O
,although,O
,Pen,B-Taxon
,##ta,I-Taxon
,##c,I-Taxon
,##me,I-Taxon
,",",O
,An,B-Taxon
,##is,I-Taxon
,##op,I-Taxon
,##tera,I-Taxon
,and,O
,some,O
,others,O
,do,O
,occasion,O
,-,O
,ally,O
,form,O
,fair,O
,-,O
,sized,O
,low,O
,prop,O
,-,O
,roots,O
,.,O
,Time,O
,of,O
,flowering,O
,and,O
,fruit,O
,##ing,O
,.,O
,—,O
,It,O
,is,O
,because,O
,of,O
,our,O
,ignorance,O
,of,O
,this,O
,that,O
,our,O
,knowledge,O
,of,O
,the,O
,generic,O
,position,O
,of,O
,some,O
,species,O
,is,O
,so,O
,vague,O
,.,O
,The,O
,great,O
,size,O
,of,O
,many,O
,of,O
,the,O
,trees,O
,ma,O
,##K,O
,##es,O
,it,O
,a,O
,difficult,O
,matter,O
,to,O
,collect,O
,herb,O
,##arium,O
,material,O
,from,O
,them,O
,.,O
,They,O
,stand,O
,out,O
,above,O
,the,O
,others,O
,in,O
,the,O
,forest,O
,and,O
,are,O
,much,O
,less,O
,likely,O
,to,O
,be,O
,covered,O
,with,O
,climbing,O
,vines,O
,.,O
,Much,O
,the,O
,most,O
,',O
,p,O
,##rac,O
,##tica,O
,##ble,O
,method,O
,of,O
,collecting,O
,herb,O
,##arium,O
,material,O
,",",O
,is,O
,by,O
,ch,O
,##opping,O
,the,O
,tree,O
,down,O
,.,O
,As,O
,the,O
,average,O
,collector,O
,ii,O
,unwilling,O
,to,O
,take,O
,so,O
,much,O
,trouble,O
,",",O
,the,O
,material,O
,secured,O
,is,O
,often,O
,very,O
,f,O
,##rag,O
,-,O
,men,O
,##tary,O
,",",O
,and,O
,material,O
,picked,O
,up,O
,under,O
,the,O
,tree,O
,does,O
,not,O
,fur,O
,##nish,O
,the,O
,safe,O
,##st,O
,indication,O
,of,O
,the,O
,condition,O
,of,O
,the,O
,plant,O
,.,O
,An,O
,indication,O
,of,O
,the,O
,time,O
,of,O
,flowering,O
,or,O
,fruit,O
,##ing,O
,is,O
,obtained,O
,by,O
,the,O
,finding,O
,of,O
,flowers,O
,or,O
,fruits,O
,on,O
,the,O
,ground,O
,under,O
,the,O
,tree,O
,.,O
,Very,O
,often,O
,the,O
,only,O
,fruit,O
,##ing,O
,material,O
,we,O
,have,O
,of,O
,a,O
,particular,O
,species,O
,has,O
,been,O
,so,O
,found,O
,.,O
,In,O
,##dication,O
,##s,O
,seem,O
,to,O
,point,O
,to,O
,a,O
,very,O
,definite,O
,flowering,O
,season,O
,for,O
,some,O
,species,O
,and,O
,to,O
,a,O
,widely,O
,extended,O
,season,O
,for,O
,others,O
,.,O
,Di,B-Taxon
,##pt,I-Taxon
,##ero,I-Taxon
,##car,I-Taxon
,##pus,I-Taxon
,grand,I-Taxon
,##if,I-Taxon
,##lor,I-Taxon
,##us,I-Taxon
,Blanco,I-Taxon
,has,O
,been,O
,collected,O
,in,O
,flower,O
,in,O
,the,O
,months,O
,of,O
,January,O
,",",O
,February,O
,",",O
,March,O
,",",O
,April,O
,",",O
,May,O
,",",O
,June,O
,",",O
,and,O
,December,O
,;,O
,and,O
,in,O
,fruit,O
,in,O
,January,O
,",",O
,February,O
,",",O
,May,O
,",",O
,June,O
,",",O
,August,O
,",",O
,and,O
,September,O
,.,O
,The,O
,variable,O
,c,O
,##lim,O
,##atic,O
,conditions,O
,in,O
,different,O
,parts,O
,of,O
,the,O
,Islands,O
,are,O
,probably,O
,re,O
,##sp,O
,##on,O
,-,O
,si,O
,##ble,O
,for,O
,this,O
,.,O
,Even,O
,in,O
,the,O
,same,O
,section,O
,",",O
,as,O
,in,O
,Bat,B-GeographicalLocation
,##aan,I-GeographicalLocation
,",",O
,there,O
,is,O
,a,O
,good,O
,deal,O
,of,O
,variation,O
,",",O
,perhaps,O
,due,O
,to,O
,soil,O
,",",O
,exposure,O
,and,O
,moisture,O
,conditions,O
,.,O
,This,O
,species,O
,and,O
,a,O
,number,O
,of,O
,others,O
,seem,O
,to,O
,flower,O
,regularly,O
,every,O
,year,O
,.,O
,There,O
,are,O
,some,O
,species,O
,",",O
,as,O
,Hope,B-Taxon
,##a,I-Taxon
,p,I-Taxon
,##lag,I-Taxon
,##ata,I-Taxon
,(,O
,Blanco,O
,),O
,Yu,O
,},O
,.,O
,",",O
,win,O
,##ch,O
,are,O
,reputed,O
,to,O
,flower,O
,only,O
,once,O
,in,O
,several,O
,years,O
,.,O
,I,O
,think,O
,it,O
,likely,O
,that,O
,most,O
,species,O
,flower,O
,",",O
,at,O
,least,O
,partially,O
,",",O
,each,O
,year,O
,.,O
,When,O
,fruit,O
,is,O
,produced,O
,",",O
,it,O
,is,O
,found,O
,in,O
,great,O
,quantity,O
,;,O
,but,O
,",",O
,there,O
,seems,O
,to,O
,be,O
,a,O
,very,O
,low,O
,percentage,O
,of,O
,g,O
,##er,O
,##mination,O
,.,O
,The,O
,seeds,O
,lie,O
,on,O
,the,O
,surface,O
,of,O
,the,O
,ground,O
,and,O
,g,O
,##er,O
,,
Sentence 391,24,O
,##g,O
,F,O
,##OX,O
,##W,O
,##OR,O
,##TH,O
,##Y,O
,.,O
,5,O
,Di,B-Taxon
,##pt,I-Taxon
,##ero,I-Taxon
,##car,I-Taxon
,##pus,I-Taxon
,g,I-Taxon
,##rac,I-Taxon
,##ilis,I-Taxon
,Blu,I-Taxon
,##me,I-Taxon
,B,O
,##i,O
,##j,O
,##dr,O
,.,O
,(,O
,1825,O
,),O
,224,O
,",",O
,F,O
,##I,O
,.,O
,Java,O
,##e,O
,(,O
,1828,O
,-,O
,29,O
,),O
,20,O
,",",O
,t,O
,.,O
,5,O
,;,O
,Mi,O
,##q,O
,.,O
,F,O
,##l,O
,.,O
,In,O
,##d,O
,.,O
,Bat,O
,.,O
,1,O
,^,O
,(,O
,1859,O
,),O
,49,O
,##7,O
,;,O
,A,O
,.,O
,DC,O
,.,O
,Pro,O
,##dr,O
,.,O
,16,O
,^,O
,(,O
,1868,O
,),O
,60,O
,##9,O
,;,O
,Dyer,O
,in,O
,Jo,O
,##urn,O
,.,O
,Bo,O
,##t,O
,.,O
,12,O
,(,O
,1874,O
,),O
,102,O
,;,O
,B,O
,##ur,O
,##ck,O
,in,O
,Ann,O
,.,O
,J,O
,##ard,O
,.,O
,Bo,O
,##t,O
,.,O
,B,O
,##uit,O
,##en,O
,##z,O
,.,O
,6,O
,(,O
,1887,O
,),O
,106,O
,;,O
,Brand,O
,##is,O
,&,O
,Gil,O
,##g,O
,in,O
,En,O
,##gler,O
,&,O
,P,O
,##rant,O
,##l,O
,Nat,O
,.,O
,P,O
,##f,O
,##lan,O
,##zen,O
,##fa,O
,##m,O
,.,O
,3,O
,"""",O
,(,O
,1894,O
,),O
,257,O
,",",O
,f,O
,.,O
,119,O
,",",O
,A,O
,-,O
,D,O
,;,O
,Brand,O
,##is,O
,in,O
,Jo,O
,##urn,O
,.,O
,Lin,O
,##n,O
,.,O
,So,O
,##c,O
,.,O
,Bo,O
,##t,O
,.,O
,31,O
,(,O
,1895,O
,),O
,30,O
,.,O
,Pub,O
,##es,O
,##cent,O
,.,O
,Leaves,O
,small,O
,",",O
,o,O
,##vate,O
,-,O
,lance,O
,##olate,O
,",",O
,secondary,O
,nerves,O
,10,O
,to,O
,12,O
,pairs,O
,",",O
,s,O
,##tel,O
,##late,O
,-,O
,pub,O
,##es,O
,##cent,O
,beneath,O
,.,O
,Cal,O
,##yx,O
,in,O
,flower,O
,with,O
,two,O
,sub,O
,##op,O
,##po,O
,##site,O
,",",O
,linear,O
,lobes,O
,of,O
,about,O
,the,O
,same,O
,length,O
,as,O
,the,O
,ca,O
,##ly,O
,##x,O
,-,O
,tube,O
,",",O
,the,O
,other,O
,three,O
,lobes,O
,very,O
,short,O
,and,O
,reflex,O
,##ed,O
,:,O
,Pet,O
,##als,O
,twice,O
,as,O
,long,O
,as,O
,the,O
,ca,O
,##ly,O
,##x,O
,",",O
,linear,O
,-,O
,spat,O
,##ula,O
,to,O
,",",O
,o,O
,##bt,O
,##use,O
,",",O
,white,O
,-,O
,se,O
,##rice,O
,##ous,O
,outside,O
,",",O
,rose,O
,-,O
,color,O
,within,O
,",",O
,con,O
,##vo,O
,##lut,O
,##e,O
,in,O
,b,O
,##ud,O
,.,O
,St,O
,##ame,O
,##ns,O
,with,O
,short,O
,g,O
,##la,O
,##bro,O
,##us,O
,fi,O
,##lam,O
,##ents,O
,;,O
,ant,O
,##hers,O
,twice,O
,as,O
,long,O
,as,O
,the,O
,fi,O
,##lam,O
,##ents,O
,",",O
,with,O
,a,O
,long,O
,set,O
,##ace,O
,##ous,O
,connect,O
,##ive,O
,.,O
,Fruit,O
,2,O
,cm,O
,in,O
,diameter,O
,.,O
,Luzon,B-GeographicalLocation
,",",O
,Province,B-GeographicalLocation
,of,I-GeographicalLocation
,Cam,I-GeographicalLocation
,##ari,I-GeographicalLocation
,##nes,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,",",O
,107,O
,##40,O
,Curran,O
,",",O
,July,O
,1908,O
,",",O
,in,O
,fruit,O
,.,O
,MI,B-GeographicalLocation
,##ND,I-GeographicalLocation
,##OR,I-GeographicalLocation
,##O,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,",",O
,410,O
,##1,O
,",",O
,410,O
,##6,O
,Me,O
,##rri,O
,##tt,O
,",",O
,May,O
,1906,O
,",",O
,in,O
,flower,O
,and,O
,fruit,O
,.,O
,Common,O
,names,O
,:,O
,an,B-Taxon
,##ah,I-Taxon
,##au,I-Taxon
,##n,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,",",O
,a,B-Taxon
,##pit,I-Taxon
,##ong,I-Taxon
,(,O
,Tag,O
,.,O
,),O
,.,O
,Distribution,O
,:,O
,forests,B-Habitat
,of,O
,West,B-GeographicalLocation
,Java,B-GeographicalLocation
,;,O
,the,O
,Philippines,B-GeographicalLocation
,.,O
,6,O
,.,O
,Di,B-Taxon
,##pt,I-Taxon
,##ero,I-Taxon
,##car,I-Taxon
,##pus,I-Taxon
,has,I-Taxon
,##sel,I-Taxon
,##ti,I-Taxon
,##i,I-Taxon
,Blu,I-Taxon
,##me,I-Taxon
,F,O
,##l,O
,.,O
,Java,O
,##e,O
,(,O
,1828,O
,-,O
,29,O
,),O
,22,O
,",",O
,t,O
,.,O
,6,O
,;,O
,Dyer,O
,in,O
,Jo,O
,##urn,O
,.,O
,Bo,O
,##t,O
,.,O
,12,O
,(,O
,1874,O
,),O
,102,O
,;,O
,Han,O
,##ce,O
,in,O
,Jo,O
,##urn,O
,.,O
,Bo,O
,##t,O
,.,O
,16,O
,(,O
,1876,O
,),O
,241,O
,;,O
,A,O
,.,O
,DC,O
,.,O
,Pro,O
,##dr,O
,.,O
,16,O
,(,O
,1868,O
,),O
,60,O
,##9,O
,;,O
,Mi,O
,##q,O
,.,O
,Flora,O
,In,O
,##d,O
,.,O
,Bat,O
,.,O
,1,O
,(,O
,1859,O
,),O
,49,O
,##7,O
,;,O
,V,O
,##idal,O
,Ph,O
,##an,O
,.,O
,C,O
,##um,O
,.,O
,Philip,O
,.,O
,(,O
,1885,O
,),O
,97,O
,;,O
,B,O
,##ur,O
,##ck,O
,in,O
,Ann,O
,.,O
,J,O
,##ard,O
,,
Sentence 392,246,O
,F,O
,##OX,O
,##W,O
,##OR,O
,##TH,O
,##Y,O
,.,O
,B,O
,##ur,O
,.,O
,149,O
,##9,O
,##5,O
,Darling,O
,",",O
,Oct,O
,.,O
,1909,O
,",",O
,in,O
,fruit,O
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,1,O
,##S,O
,##6,O
,##G,O
,##8,O
,Darling,O
,",",O
,Nov,O
,.,O
,1909,O
,",",O
,in,O
,fruit,O
,.,O
,For,O
,.,O
,B,O
,##ur,O
,",",O
,1808,O
,##6,O
,Darling,O
,",",O
,Nov,O
,.,O
,1909,O
,",",O
,in,O
,flower,O
,",",O
,B,O
,##ur,O
,.,O
,Sc,O
,##i,O
,.,O
,131,O
,##23,O
,Fox,O
,##worthy,O
,&,O
,Ramos,O
,",",O
,Mar,O
,.,O
,1911,O
,",",O
,in,O
,flower,O
,and,O
,fruit,O
,:,O
,Province,B-GeographicalLocation
,of,I-GeographicalLocation
,Cam,I-GeographicalLocation
,##ari,I-GeographicalLocation
,##nes,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,104,O
,##9,O
,##2,O
,",",O
,106,O
,##75,O
,",",O
,107,O
,##0,O
,##6,O
,",",O
,Curran,O
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,107,O
,##38,O
,",",O
,107,O
,##8,O
,##3,O
,Curran,O
,",",O
,July,O
,1908,O
,",",O
,in,O
,fruit,O
,and,O
,flower,O
,.,O
,P,B-GeographicalLocation
,##OL,I-GeographicalLocation
,##IL,I-GeographicalLocation
,##IO,I-GeographicalLocation
,B,O
,##ur,O
,.,O
,Sc,O
,##i,O
,.,O
,102,O
,##8,O
,##1,O
,McGregor,O
,.,O
,Mind,B-GeographicalLocation
,##oro,I-GeographicalLocation
,",",O
,W,O
,##hit,O
,##ford,O
,140,O
,##4,O
,",",O
,Jan,O
,.,O
,1906,O
,",",O
,in,O
,flower,O
,",",O
,W,O
,##hit,O
,##ford,O
,147,O
,##7,O
,",",O
,Mar,O
,.,O
,1906,O
,",",O
,in,O
,fruit,O
,.,O
,Marin,B-GeographicalLocation
,##du,I-GeographicalLocation
,##que,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,121,O
,##5,O
,##7,O
,Rosen,O
,##b,O
,##lut,O
,##h,O
,.,O
,Sam,B-GeographicalLocation
,##ar,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,12,O
,##S,O
,##38,O
,Rosen,O
,##b,O
,##lut,O
,##h,O
,.,O
,Le,B-GeographicalLocation
,##yte,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,116,O
,##2,O
,##S,O
,W,O
,##hit,O
,##ford,O
,",",O
,Mar,O
,.,O
,1909,O
,",",O
,in,O
,fruit,O
,.,O
,Mindanao,B-GeographicalLocation
,",",O
,District,B-GeographicalLocation
,of,I-GeographicalLocation
,Da,I-GeographicalLocation
,##va,I-GeographicalLocation
,##o,I-GeographicalLocation
,",",O
,War,O
,##burg,O
,144,O
,##31,O
,(,O
,type,O
,of,O
,D,B-Taxon
,.,I-Taxon
,war,I-Taxon
,##burg,I-Taxon
,##ii,I-Taxon
,),O
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,115,O
,##5,O
,##9,O
,W,O
,##hit,O
,##ford,O
,",",O
,Feb,O
,.,O
,1909,O
,",",O
,flowers,O
,and,O
,young,O
,fruit,O
,:,O
,',O
,District,B-GeographicalLocation
,of,I-GeographicalLocation
,Z,I-GeographicalLocation
,##am,I-GeographicalLocation
,##boa,I-GeographicalLocation
,##nga,I-GeographicalLocation
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,93,O
,##9,O
,##5,O
,",",O
,W,O
,##hit,O
,##ford,O
,&,O
,Hutchinson,O
,",",O
,Feb,O
,.,O
,1908,O
,",",O
,fruit,O
,",",O
,For,O
,.,O
,B,O
,##ur,O
,.,O
,123,O
,##5,O
,##2,O
,Hutchinson,O
,",",O
,May,O
,1908,O
,",",O
,flower,O
,.,O
,The,O
,flowers,O
,and,O
,young,O
,fruit,O
,show,O
,a,O
,five,O
,-,O
,ridge,O
,##d,O
,ca,O
,##ly,O
,##x,O
,.,O
,As,O
,the,O
,fruit,O
,mature,O
,##s,O
,",",O
,the,O
,hollow,O
,##s,O
,fill,O
,out,O
,and,O
,the,O
,fruit,O
,becomes,O
,more,O
,nearly,O
,spherical,O
,till,O
,finally,O
,the,O
,only,O
,remaining,O
,trace,O
,of,O
,the,O
,ridges,O
,is,O
,found,O
,in,O
,small,O
,",",O
,rounded,O
,pro,O
,##tub,O
,##eran,O
,##ces,O
,",",O
,on,O
,the,O
,upper,O
,part,O
,of,O
,the,O
,fruit,O
,",",O
,alternating,O
,with,O
,the,O
,ca,O
,##ly,O
,##x,O
,lobes,O
,.,O
,The,O
,common,O
,native,O
,name,O
,for,O
,this,O
,species,O
,is,O
,ha,B-Taxon
,##ga,I-Taxon
,##cha,I-Taxon
,##c,I-Taxon
,.,O
,It,O
,is,O
,commonly,O
,found,O
,in,O
,those,O
,regions,O
,which,O
,have,O
,a,O
,comparatively,O
,even,O
,rainfall,O
,.,O
,It,O
,occurs,O
,on,O
,flat,B-Habitat
,lands,I-Habitat
,and,O
,low,B-Habitat
,hills,B-Habitat
,.,O
,It,O
,is,O
,g,O
,##re,O
,##gar,O
,##ious,O
,in,O
,habit,O
,and,O
,frequently,O
,makes,O
,up,O
,the,O
,greater,O
,part,O
,of,O
,the,O
,stand,O
,where,O
,it,O
,occurs,O
,.,O
,Distribution,O
,:,O
,damp,B-Habitat
,forests,I-Habitat
,in,O
,the,O
,upper,O
,part,O
,of,O
,the,O
,Assam,B-GeographicalLocation
,valley,I-GeographicalLocation
,;,O
,Chi,B-GeographicalLocation
,##tta,I-GeographicalLocation
,##gong,I-GeographicalLocation
,hills,O
,;,O
,A,B-GeographicalLocation
,##rra,I-GeographicalLocation
,##can,I-GeographicalLocation
,;,O
,lower,O
,P,B-GeographicalLocation
,##eg,I-GeographicalLocation
,##u,I-GeographicalLocation
,",",O
,hills,O
,between,O
,the,O
,rivers,O
,Sit,B-GeographicalLocation
,##ang,I-GeographicalLocation
,and,O
,Sal,B-GeographicalLocation
,##we,I-GeographicalLocation
,##en,I-GeographicalLocation
,;,O
,And,B-GeographicalLocation
,##aman,I-GeographicalLocation
,Islands,I-GeographicalLocation
,;,O
,Sumatra,B-GeographicalLocation
,;,O
,Bang,B-GeographicalLocation
,##ka,I-GeographicalLocation
,;,O
,the,O
,Philippines,B-GeographicalLocation
,.,O
,2,O
,.,O
,Di,B-Taxon
,##pt,I-Taxon
,##ero,I-Taxon
,##car,I-Taxon
,##pus,I-Taxon
,a,I-Taxon
,##ffin,I-Taxon
,##is,I-Taxon
,Brand,I-Taxon
,##is,I-Taxon
,Jo,O
,##urn,O
,.,O
,Lin,O
,##n,O
,.,O
,Soo,O
,.,O
,Bo,O
,##t,O
,,
Sentence 393,NO,O
,##TE,O
,##S,O
,ON,O
,P,O
,##H,O
,##IL,O
,##IP,O
,##PI,O
,##NE,O
,B,O
,##OT,O
,##AN,O
,##Y,O
,.,O
,115,O
,P,B-Taxon
,##EN,I-Taxon
,##TA,I-Taxon
,##CM,I-Taxon
,##E,I-Taxon
,A,O
,.,O
,DC,O
,.,O
,Pen,B-Taxon
,##ta,I-Taxon
,##c,I-Taxon
,##me,I-Taxon
,con,I-Taxon
,##tor,I-Taxon
,##ta,I-Taxon
,(,I-Taxon
,V,I-Taxon
,##idal,I-Taxon
,),I-Taxon
,Merrill,I-Taxon
,&,I-Taxon
,Rolf,I-Taxon
,##e,I-Taxon
,comb,O
,.,O
,no,O
,##v,O
,.,O
,Shore,B-Taxon
,##a,I-Taxon
,con,I-Taxon
,##tor,I-Taxon
,##ta,I-Taxon
,V,I-Taxon
,##idal,I-Taxon
,Sino,O
